time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
870.0,[],2,[],[3],[],20,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [17226.998068284916, -78963.5902314489]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
900.0,['attack_uav_destroyed'],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [21], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
930.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
960.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
990.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1020.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1050.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1080.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1110.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1140.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1170.0,[],3,[21],[3],[11],19,40,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 37, 'damaged': 1}}"
1200.0,['communication_uav_destroyed'],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1230.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1260.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1290.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1320.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1350.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1380.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1410.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1440.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1470.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1500.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1530.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1560.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1590.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1620.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1650.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1680.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1710.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1740.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1770.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1800.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1830.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1860.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1890.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1920.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1950.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
1980.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2010.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2040.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2070.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2100.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2130.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2160.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2190.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
2200.0,[],4,[21],[3],"[6, 11]",19,39,1,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'assigned': 3, 'available': 36, 'damaged': 2}}"
