cluster_id,completion_probability,mean_completion_rate,std_completion_rate,quantile_05,quantile_50,quantile_95,threshold,threshold_passed,resource_sufficiency,support_required,recommended_support_type,details
0,0.49666666666666665,0.49666666666666665,0.49998888876542935,0.0,0.0,1.0,0.8,False,insufficient,True,fire_support,"{'num_targets': 1, 'num_attack_uavs': 2, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [21], 'assigned_attack_uav_ids': [12, 13], 'required_attack_uav_count': 2, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 1.8933333333333333, 'expected_destroyed_value': 5.96, 'support_trigger_score': 0.2426666666666667, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
