cluster_id,trial_index,completion_rate,destroyed_value,total_value,surviving_attack_uavs,mean_hit_probability,distance_consumption
0,120,0.5,1.0,2.0,1.0,0.5860332645702171,1.0
0,121,1.0,2.0,2.0,1.0,0.5843862810106056,1.0
0,122,1.0,2.0,2.0,1.0,0.6430822493009016,1.0
0,123,0.5,1.0,2.0,1.0,0.6123074636629673,1.0
0,124,1.0,2.0,2.0,1.0,0.6841419078362658,1.0
0,125,0.5,1.0,2.0,1.0,0.5843584014977483,1.0
0,126,1.0,2.0,2.0,1.0,0.5267790262684884,1.0
0,127,0.5,1.0,2.0,1.0,0.5353167289177819,1.0
0,128,0.5,1.0,2.0,1.0,0.5854708537004625,1.0
0,129,0.0,0.0,2.0,1.0,0.6812969387651079,1.0
0,130,0.5,1.0,2.0,1.0,0.5273820917275406,1.0
0,131,0.5,1.0,2.0,1.0,0.5299968640472075,1.0
0,132,0.5,1.0,2.0,1.0,0.627874657898378,1.0
0,133,1.0,2.0,2.0,1.0,0.5856425128166485,1.0
0,134,1.0,2.0,2.0,1.0,0.6011148209645337,1.0
0,135,0.5,1.0,2.0,1.0,0.5705470681797423,1.0
0,136,0.5,1.0,2.0,1.0,0.6075781892600288,1.0
0,137,0.5,1.0,2.0,1.0,0.5888251713919188,1.0
0,138,0.5,1.0,2.0,1.0,0.6376080002548684,1.0
0,139,0.5,1.0,2.0,1.0,0.5285931139320582,1.0
0,140,1.0,2.0,2.0,1.0,0.5683188666556139,1.0
0,141,0.5,1.0,2.0,1.0,0.5708479571213967,1.0
0,142,0.5,1.0,2.0,1.0,0.6192759732816197,1.0
0,143,1.0,2.0,2.0,1.0,0.5893161994477247,1.0
0,144,0.0,0.0,2.0,1.0,0.5260489740755246,1.0
0,145,0.5,1.0,2.0,1.0,0.5984456174713948,1.0
0,146,1.0,2.0,2.0,1.0,0.6943456792391325,1.0
0,147,0.5,1.0,2.0,1.0,0.5607021865901576,1.0
0,148,0.5,1.0,2.0,1.0,0.5698645853073155,1.0
0,149,0.5,1.0,2.0,1.0,0.5793816799782631,1.0
0,150,0.5,1.0,2.0,1.0,0.5802452986820515,1.0
0,151,0.5,1.0,2.0,1.0,0.5295950465130608,1.0
0,152,1.0,2.0,2.0,1.0,0.5806896935558596,1.0
0,153,0.0,0.0,2.0,1.0,0.5753983542595522,1.0
0,154,1.0,2.0,2.0,1.0,0.5803980415428802,1.0
0,155,1.0,2.0,2.0,1.0,0.6137895480844664,1.0
0,156,0.5,1.0,2.0,1.0,0.5749430249674456,1.0
0,157,1.0,2.0,2.0,1.0,0.5465598377261536,1.0
0,158,0.0,0.0,2.0,1.0,0.5811635005762478,1.0
0,159,0.5,1.0,2.0,1.0,0.5815087159666581,1.0
0,160,1.0,2.0,2.0,1.0,0.5978476845972316,1.0
0,161,1.0,2.0,2.0,1.0,0.6822019677444532,1.0
0,162,1.0,2.0,2.0,1.0,0.6090736997981139,1.0
0,163,0.0,0.0,2.0,1.0,0.5594400689184332,1.0
0,164,1.0,2.0,2.0,1.0,0.5507636527779283,1.0
0,165,1.0,2.0,2.0,1.0,0.5776609891648032,1.0
0,166,1.0,2.0,2.0,1.0,0.5904670684229447,1.0
0,167,0.5,1.0,2.0,1.0,0.5323854060121999,1.0
0,168,0.5,1.0,2.0,1.0,0.5901058910794714,1.0
0,169,1.0,2.0,2.0,1.0,0.5347366679298746,1.0
0,170,1.0,2.0,2.0,1.0,0.613639101170091,1.0
0,171,1.0,2.0,2.0,1.0,0.5785961451937331,1.0
0,172,1.0,2.0,2.0,1.0,0.5352754061138941,1.0
0,173,0.0,0.0,2.0,1.0,0.617062631525582,1.0
0,174,1.0,2.0,2.0,1.0,0.574750835174118,1.0
0,175,0.5,1.0,2.0,1.0,0.5459910081048365,1.0
0,176,0.5,1.0,2.0,1.0,0.6619795496677476,1.0
0,177,1.0,2.0,2.0,1.0,0.5789094100244574,1.0
0,178,0.0,0.0,2.0,1.0,0.5682278816879375,1.0
0,179,0.5,1.0,2.0,1.0,0.6065889355172092,1.0
0,180,1.0,2.0,2.0,1.0,0.592451867063887,1.0
0,181,0.5,1.0,2.0,1.0,0.5307460578481087,1.0
0,182,0.5,1.0,2.0,1.0,0.6078647117141265,1.0
0,183,1.0,2.0,2.0,1.0,0.6626678026675459,1.0
0,184,1.0,2.0,2.0,1.0,0.5988333501262983,1.0
0,185,0.5,1.0,2.0,1.0,0.5793931400543861,1.0
0,186,1.0,2.0,2.0,1.0,0.5920994494732383,1.0
0,187,1.0,2.0,2.0,1.0,0.579992996245952,1.0
0,188,0.5,1.0,2.0,1.0,0.5836034927902487,1.0
0,189,0.5,1.0,2.0,1.0,0.5971000849892865,1.0
0,190,0.5,1.0,2.0,1.0,0.6024992883397782,1.0
0,191,0.5,1.0,2.0,1.0,0.5953668604705742,1.0
0,192,1.0,2.0,2.0,1.0,0.554488058328214,1.0
0,193,0.5,1.0,2.0,1.0,0.6490308094709537,1.0
0,194,0.0,0.0,2.0,1.0,0.6450798959488581,1.0
0,195,0.5,1.0,2.0,1.0,0.5851978785646854,1.0
0,196,0.5,1.0,2.0,1.0,0.5928472018376232,1.0
0,197,1.0,2.0,2.0,1.0,0.5865360279734707,1.0
0,198,0.5,1.0,2.0,1.0,0.6333730206334136,1.0
0,199,1.0,2.0,2.0,1.0,0.559861081444518,1.0
0,200,0.0,0.0,2.0,1.0,0.5444887175668276,1.0
0,201,0.5,1.0,2.0,1.0,0.5921365353320394,1.0
0,202,0.0,0.0,2.0,1.0,0.623810242361737,1.0
0,203,0.0,0.0,2.0,1.0,0.5900310248434241,1.0
0,204,0.5,1.0,2.0,1.0,0.5722076883102944,1.0
0,205,0.5,1.0,2.0,1.0,0.578142087898827,1.0
0,206,0.0,0.0,2.0,1.0,0.508955982252337,1.0
0,207,0.5,1.0,2.0,1.0,0.5970437436658838,1.0
0,208,0.5,1.0,2.0,1.0,0.5737155157935986,1.0
0,209,0.5,1.0,2.0,1.0,0.5489665014196354,1.0
0,210,0.5,1.0,2.0,1.0,0.5828382774885417,1.0
0,211,0.5,1.0,2.0,1.0,0.522128192557628,1.0
0,212,0.5,1.0,2.0,1.0,0.6050420652097226,1.0
0,213,0.5,1.0,2.0,1.0,0.5762952406711881,1.0
0,214,0.5,1.0,2.0,1.0,0.6588128800628421,1.0
0,215,1.0,2.0,2.0,1.0,0.6820416683589778,1.0
0,216,1.0,2.0,2.0,1.0,0.5862580326443159,1.0
0,217,1.0,2.0,2.0,1.0,0.6026249443434244,1.0
0,218,0.0,0.0,2.0,1.0,0.5956151471780426,1.0
0,219,0.5,1.0,2.0,1.0,0.5584448735166957,1.0
0,220,1.0,2.0,2.0,1.0,0.6468909650038002,1.0
0,221,1.0,2.0,2.0,1.0,0.559421406854016,1.0
0,222,0.5,1.0,2.0,1.0,0.5932316321382233,1.0
0,223,1.0,2.0,2.0,1.0,0.5922416069551016,1.0
0,224,1.0,2.0,2.0,1.0,0.5296563551461548,1.0
0,225,0.5,1.0,2.0,1.0,0.6145629069186626,1.0
0,226,0.5,1.0,2.0,1.0,0.5655570659008886,1.0
0,227,0.5,1.0,2.0,1.0,0.6444515259044183,1.0
0,228,0.5,1.0,2.0,1.0,0.5864018508781339,1.0
0,229,0.5,1.0,2.0,1.0,0.5163613424649558,1.0
0,230,0.5,1.0,2.0,1.0,0.562555140785522,1.0
0,231,0.5,1.0,2.0,1.0,0.5396995904029522,1.0
0,232,0.0,0.0,2.0,0.0,0.0,0.0
0,233,1.0,2.0,2.0,1.0,0.5660122902367745,1.0
0,234,0.5,1.0,2.0,1.0,0.5691313191995181,1.0
0,235,1.0,2.0,2.0,1.0,0.580426483936335,1.0
0,236,0.5,1.0,2.0,1.0,0.5641632329277613,1.0
0,237,0.0,0.0,2.0,1.0,0.5302924214359649,1.0
0,238,0.0,0.0,2.0,1.0,0.6057710654768402,1.0
0,239,0.5,1.0,2.0,1.0,0.600316514584719,1.0
0,240,1.0,2.0,2.0,1.0,0.5695131941960256,1.0
0,241,1.0,2.0,2.0,1.0,0.5890573871135472,1.0
0,242,1.0,2.0,2.0,1.0,0.6089921277447053,1.0
0,243,1.0,2.0,2.0,1.0,0.5661691623622145,1.0
0,244,0.5,1.0,2.0,1.0,0.6589946923244243,1.0
0,245,1.0,2.0,2.0,1.0,0.5842436377921193,1.0
0,246,1.0,2.0,2.0,1.0,0.6087698073080625,1.0
0,247,0.0,0.0,2.0,0.0,0.0,0.0
0,248,0.0,0.0,2.0,0.0,0.0,0.0
0,249,0.5,1.0,2.0,1.0,0.6093120642342988,1.0
0,250,0.5,1.0,2.0,1.0,0.596028052869508,1.0
0,251,0.5,1.0,2.0,1.0,0.5723268292245707,1.0
0,252,0.0,0.0,2.0,1.0,0.5666012915612457,1.0
0,253,0.5,1.0,2.0,1.0,0.5975936654152016,1.0
0,254,0.0,0.0,2.0,1.0,0.544299310927848,1.0
0,255,0.5,1.0,2.0,1.0,0.5827145981639729,1.0
0,256,1.0,2.0,2.0,1.0,0.569159340965641,1.0
0,257,0.0,0.0,2.0,1.0,0.5840638735301518,1.0
0,258,1.0,2.0,2.0,1.0,0.5911334881906787,1.0
0,259,1.0,2.0,2.0,1.0,0.6481873126516323,1.0
0,260,0.0,0.0,2.0,1.0,0.5568007717216341,1.0
0,261,1.0,2.0,2.0,1.0,0.6340444891786756,1.0
0,262,1.0,2.0,2.0,1.0,0.5643984964030883,1.0
0,263,0.5,1.0,2.0,1.0,0.5656175224776281,1.0
0,264,0.5,1.0,2.0,1.0,0.5318895684255933,1.0
0,265,0.5,1.0,2.0,1.0,0.5482028611162377,1.0
0,266,1.0,2.0,2.0,1.0,0.6224058245828378,1.0
0,267,0.5,1.0,2.0,1.0,0.5980009613605699,1.0
0,268,0.5,1.0,2.0,1.0,0.6268671446635294,1.0
0,269,1.0,2.0,2.0,1.0,0.6095913873986243,1.0
0,270,1.0,2.0,2.0,1.0,0.6068708800292717,1.0
0,271,1.0,2.0,2.0,1.0,0.605500439026301,1.0
0,272,1.0,2.0,2.0,1.0,0.5920191814530239,1.0
0,273,1.0,2.0,2.0,1.0,0.6055671711815129,1.0
0,274,0.0,0.0,2.0,1.0,0.5503561370090406,1.0
0,275,1.0,2.0,2.0,1.0,0.6030704291877894,1.0
0,276,1.0,2.0,2.0,1.0,0.5748535027143451,1.0
0,277,0.5,1.0,2.0,1.0,0.552378138574638,1.0
0,278,0.5,1.0,2.0,1.0,0.5061589442096947,1.0
0,279,1.0,2.0,2.0,1.0,0.6223667339936103,1.0
0,280,1.0,2.0,2.0,1.0,0.5484902844027069,1.0
0,281,1.0,2.0,2.0,1.0,0.6094613635295434,1.0
0,282,0.0,0.0,2.0,1.0,0.6714177618589486,1.0
0,283,1.0,2.0,2.0,1.0,0.6481572063438875,1.0
0,284,0.0,0.0,2.0,0.0,0.0,0.0
0,285,0.5,1.0,2.0,1.0,0.5664606046157672,1.0
0,286,0.5,1.0,2.0,1.0,0.5566140517386189,1.0
0,287,1.0,2.0,2.0,1.0,0.6009140015911774,1.0
0,288,1.0,2.0,2.0,1.0,0.5965774385881274,1.0
0,289,0.5,1.0,2.0,1.0,0.5888037205819352,1.0
0,290,0.0,0.0,2.0,1.0,0.565041736585481,1.0
0,291,0.5,1.0,2.0,1.0,0.6140675174472755,1.0
0,292,0.5,1.0,2.0,1.0,0.6344225060541502,1.0
0,293,0.5,1.0,2.0,1.0,0.6519424342666515,1.0
0,294,0.5,1.0,2.0,1.0,0.5756443509541576,1.0
0,295,1.0,2.0,2.0,1.0,0.5730254644659609,1.0
0,296,0.5,1.0,2.0,1.0,0.557666510761804,1.0
0,297,1.0,2.0,2.0,1.0,0.6354353532509898,1.0
0,298,0.5,1.0,2.0,1.0,0.6134225404754805,1.0
0,299,1.0,2.0,2.0,1.0,0.578496363692576,1.0
2,0,1.0,2.0,2.0,1.0,0.5694457398081962,1.0
2,1,0.0,0.0,2.0,1.0,0.5835354494626784,1.0
2,2,1.0,2.0,2.0,1.0,0.6864003784583862,1.0
2,3,1.0,2.0,2.0,1.0,0.7107458206790421,1.0
2,4,0.0,0.0,2.0,1.0,0.627285454588243,1.0
2,5,1.0,2.0,2.0,1.0,0.5773714165237578,1.0
2,6,1.0,2.0,2.0,1.0,0.5740498074643662,1.0
2,7,1.0,2.0,2.0,1.0,0.7205329884998964,1.0
2,8,0.0,0.0,2.0,1.0,0.5925868139724535,1.0
2,9,1.0,2.0,2.0,1.0,0.597334937885613,1.0
2,10,0.0,0.0,2.0,1.0,0.6202509150932329,1.0
2,11,1.0,2.0,2.0,1.0,0.6778712465376031,1.0
2,12,0.0,0.0,2.0,1.0,0.5811933699473111,1.0
2,13,1.0,2.0,2.0,1.0,0.5715113705548449,1.0
2,14,0.0,0.0,2.0,1.0,0.527252592319868,1.0
2,15,1.0,2.0,2.0,1.0,0.673398821450805,1.0
2,16,1.0,2.0,2.0,1.0,0.5361722333230755,1.0
2,17,0.0,0.0,2.0,0.0,0.0,0.0
2,18,0.0,0.0,2.0,1.0,0.5980776855899526,1.0
2,19,0.0,0.0,2.0,1.0,0.5854607585372975,1.0
2,20,1.0,2.0,2.0,1.0,0.6539585980515115,1.0
2,21,1.0,2.0,2.0,1.0,0.5895700161028204,1.0
2,22,1.0,2.0,2.0,1.0,0.5973338288132477,1.0
2,23,1.0,2.0,2.0,1.0,0.5936339099380521,1.0
2,24,0.0,0.0,2.0,0.0,0.0,0.0
2,25,0.0,0.0,2.0,1.0,0.5157014193634937,1.0
2,26,1.0,2.0,2.0,1.0,0.6454448219949399,1.0
2,27,0.0,0.0,2.0,1.0,0.5884564440548865,1.0
2,28,0.0,0.0,2.0,1.0,0.6165205389728734,1.0
2,29,1.0,2.0,2.0,1.0,0.5428194244320409,1.0
2,30,1.0,2.0,2.0,1.0,0.5703661485979291,1.0
2,31,1.0,2.0,2.0,1.0,0.6205571568529427,1.0
2,32,0.0,0.0,2.0,1.0,0.4945187634098177,1.0
2,33,1.0,2.0,2.0,1.0,0.688541317591498,1.0
2,34,1.0,2.0,2.0,1.0,0.5862554152492079,1.0
2,35,0.0,0.0,2.0,1.0,0.5935922122078702,1.0
2,36,0.0,0.0,2.0,1.0,0.4987065282838564,1.0
2,37,1.0,2.0,2.0,1.0,0.5480913825778225,1.0
2,38,1.0,2.0,2.0,1.0,0.5505642656349847,1.0
2,39,1.0,2.0,2.0,1.0,0.6546922516947004,1.0
2,40,0.0,0.0,2.0,1.0,0.6971455918414382,1.0
2,41,1.0,2.0,2.0,1.0,0.6171205544889128,1.0
2,42,1.0,2.0,2.0,1.0,0.6302121308529383,1.0
2,43,0.0,0.0,2.0,1.0,0.5984998587225112,1.0
2,44,1.0,2.0,2.0,1.0,0.577898130448903,1.0
2,45,0.0,0.0,2.0,1.0,0.6045776507570697,1.0
2,46,1.0,2.0,2.0,1.0,0.5455198775383182,1.0
2,47,1.0,2.0,2.0,1.0,0.5772177941595443,1.0
2,48,0.0,0.0,2.0,1.0,0.5672194588186301,1.0
2,49,1.0,2.0,2.0,1.0,0.5991683071995692,1.0
2,50,0.0,0.0,2.0,1.0,0.6734545169627592,1.0
2,51,0.0,0.0,2.0,1.0,0.6104609827604078,1.0
2,52,1.0,2.0,2.0,1.0,0.6347435580330536,1.0
2,53,1.0,2.0,2.0,1.0,0.47298306402136947,1.0
2,54,1.0,2.0,2.0,1.0,0.5562958251582948,1.0
2,55,1.0,2.0,2.0,1.0,0.561034645159636,1.0
2,56,1.0,2.0,2.0,1.0,0.5454672414219364,1.0
2,57,1.0,2.0,2.0,1.0,0.597190875191571,1.0
2,58,1.0,2.0,2.0,1.0,0.5891584032499209,1.0
2,59,1.0,2.0,2.0,1.0,0.536750662673824,1.0
2,60,0.0,0.0,2.0,1.0,0.5495532888466798,1.0
2,61,1.0,2.0,2.0,1.0,0.5582692742123352,1.0
2,62,1.0,2.0,2.0,1.0,0.6621391119868936,1.0
2,63,0.0,0.0,2.0,1.0,0.5453325235060582,1.0
2,64,0.0,0.0,2.0,1.0,0.5820640320854292,1.0
2,65,1.0,2.0,2.0,1.0,0.601791610417366,1.0
2,66,0.0,0.0,2.0,0.0,0.0,0.0
2,67,1.0,2.0,2.0,1.0,0.6612352688200606,1.0
2,68,1.0,2.0,2.0,1.0,0.6164698712250472,1.0
2,69,0.0,0.0,2.0,1.0,0.5286219894947312,1.0
2,70,0.0,0.0,2.0,1.0,0.5606842877090249,1.0
2,71,1.0,2.0,2.0,1.0,0.5850545177323724,1.0
2,72,1.0,2.0,2.0,1.0,0.5859818843434406,1.0
2,73,0.0,0.0,2.0,1.0,0.5875887789966678,1.0
2,74,1.0,2.0,2.0,1.0,0.6013696655541334,1.0
2,75,1.0,2.0,2.0,1.0,0.6884416963725879,1.0
2,76,0.0,0.0,2.0,1.0,0.5970067044343623,1.0
2,77,1.0,2.0,2.0,1.0,0.5610202414363531,1.0
2,78,1.0,2.0,2.0,1.0,0.5335011005779733,1.0
2,79,0.0,0.0,2.0,1.0,0.5741816272239592,1.0
2,80,1.0,2.0,2.0,1.0,0.5755695114905321,1.0
2,81,1.0,2.0,2.0,1.0,0.6043277988416673,1.0
2,82,1.0,2.0,2.0,1.0,0.5629046363515756,1.0
2,83,1.0,2.0,2.0,1.0,0.5604065341287727,1.0
2,84,1.0,2.0,2.0,1.0,0.5566349569813196,1.0
2,85,0.0,0.0,2.0,1.0,0.5478300721321929,1.0
2,86,0.0,0.0,2.0,1.0,0.5804716738199036,1.0
2,87,1.0,2.0,2.0,1.0,0.5795418694033801,1.0
2,88,1.0,2.0,2.0,1.0,0.6379952782837168,1.0
2,89,1.0,2.0,2.0,1.0,0.5915428619694376,1.0
2,90,1.0,2.0,2.0,1.0,0.6448857071268104,1.0
2,91,0.0,0.0,2.0,1.0,0.6118328757283445,1.0
2,92,1.0,2.0,2.0,1.0,0.5848361235205017,1.0
2,93,0.0,0.0,2.0,1.0,0.6255048999464428,1.0
2,94,0.0,0.0,2.0,1.0,0.6535632058027845,1.0
2,95,0.0,0.0,2.0,1.0,0.513541093074737,1.0
2,96,0.0,0.0,2.0,1.0,0.546510522708465,1.0
2,97,0.0,0.0,2.0,1.0,0.528244027872,1.0
2,98,1.0,2.0,2.0,1.0,0.49728999788432804,1.0
2,99,1.0,2.0,2.0,1.0,0.5597496416527528,1.0
2,100,1.0,2.0,2.0,1.0,0.5823084840978899,1.0
2,101,0.0,0.0,2.0,1.0,0.5659365411458059,1.0
2,102,1.0,2.0,2.0,1.0,0.5321865403735341,1.0
2,103,1.0,2.0,2.0,1.0,0.5997767560573238,1.0
2,104,0.0,0.0,2.0,0.0,0.0,0.0
2,105,1.0,2.0,2.0,1.0,0.4691465689571301,1.0
2,106,1.0,2.0,2.0,1.0,0.5931759903360697,1.0
2,107,1.0,2.0,2.0,1.0,0.5918725529680349,1.0
2,108,0.0,0.0,2.0,1.0,0.5693335371838325,1.0
2,109,0.0,0.0,2.0,0.0,0.0,0.0
2,110,0.0,0.0,2.0,1.0,0.5576603300279184,1.0
2,111,0.0,0.0,2.0,1.0,0.618816298982324,1.0
2,112,0.0,0.0,2.0,1.0,0.5305356815439377,1.0
2,113,1.0,2.0,2.0,1.0,0.5793999213242551,1.0
2,114,1.0,2.0,2.0,1.0,0.6670537313178695,1.0
2,115,0.0,0.0,2.0,1.0,0.46715930620664065,1.0
2,116,0.0,0.0,2.0,1.0,0.5834736554292532,1.0
2,117,0.0,0.0,2.0,1.0,0.5632774713254188,1.0
2,118,0.0,0.0,2.0,1.0,0.7032933418909765,1.0
2,119,0.0,0.0,2.0,1.0,0.6266157288161912,1.0
2,120,0.0,0.0,2.0,1.0,0.5328165513508383,1.0
2,121,0.0,0.0,2.0,1.0,0.570157843044284,1.0
2,122,0.0,0.0,2.0,0.0,0.0,0.0
2,123,1.0,2.0,2.0,1.0,0.5360642456547546,1.0
2,124,1.0,2.0,2.0,1.0,0.6228477132666124,1.0
2,125,1.0,2.0,2.0,1.0,0.5139862656148095,1.0
2,126,1.0,2.0,2.0,1.0,0.6203872489119225,1.0
2,127,0.0,0.0,2.0,1.0,0.6072500786686468,1.0
2,128,1.0,2.0,2.0,1.0,0.5325572064096274,1.0
2,129,0.0,0.0,2.0,1.0,0.6325451072699991,1.0
2,130,1.0,2.0,2.0,1.0,0.5611122410594008,1.0
2,131,1.0,2.0,2.0,1.0,0.6462299110998191,1.0
2,132,1.0,2.0,2.0,1.0,0.5994523760788983,1.0
2,133,1.0,2.0,2.0,1.0,0.6545270257799012,1.0
2,134,1.0,2.0,2.0,1.0,0.7009024821228831,1.0
2,135,0.0,0.0,2.0,1.0,0.6040292422792344,1.0
2,136,0.0,0.0,2.0,1.0,0.566330286804754,1.0
2,137,0.0,0.0,2.0,1.0,0.6433337259583947,1.0
2,138,0.0,0.0,2.0,1.0,0.5922725431773331,1.0
2,139,1.0,2.0,2.0,1.0,0.5670816310922078,1.0
2,140,0.0,0.0,2.0,1.0,0.6362876899713784,1.0
2,141,0.0,0.0,2.0,1.0,0.4949346051776227,1.0
2,142,0.0,0.0,2.0,1.0,0.6684962418114425,1.0
2,143,1.0,2.0,2.0,1.0,0.6030803310437806,1.0
2,144,0.0,0.0,2.0,1.0,0.6647380988224538,1.0
2,145,1.0,2.0,2.0,1.0,0.6135781310617636,1.0
2,146,1.0,2.0,2.0,1.0,0.5931298935469975,1.0
2,147,0.0,0.0,2.0,1.0,0.5561710412607752,1.0
2,148,1.0,2.0,2.0,1.0,0.574168159128016,1.0
2,149,1.0,2.0,2.0,1.0,0.5231996181443079,1.0
2,150,0.0,0.0,2.0,1.0,0.6357340744434705,1.0
2,151,0.0,0.0,2.0,1.0,0.6069223755584944,1.0
2,152,1.0,2.0,2.0,1.0,0.680381433090123,1.0
2,153,1.0,2.0,2.0,1.0,0.676594717854234,1.0
2,154,0.0,0.0,2.0,0.0,0.0,0.0
2,155,1.0,2.0,2.0,1.0,0.6069397084754703,1.0
2,156,0.0,0.0,2.0,1.0,0.582863681843088,1.0
2,157,1.0,2.0,2.0,1.0,0.570823286954106,1.0
2,158,1.0,2.0,2.0,1.0,0.4985195896636483,1.0
2,159,1.0,2.0,2.0,1.0,0.6744040686672444,1.0
2,160,1.0,2.0,2.0,1.0,0.5621080930017142,1.0
2,161,1.0,2.0,2.0,1.0,0.636000665675206,1.0
2,162,0.0,0.0,2.0,1.0,0.63186491279533,1.0
2,163,1.0,2.0,2.0,1.0,0.6397463210769662,1.0
2,164,0.0,0.0,2.0,0.0,0.0,0.0
2,165,1.0,2.0,2.0,1.0,0.6144905768610363,1.0
2,166,1.0,2.0,2.0,1.0,0.6340327590771737,1.0
2,167,1.0,2.0,2.0,1.0,0.5523489470948897,1.0
2,168,0.0,0.0,2.0,1.0,0.6092905130130755,1.0
2,169,1.0,2.0,2.0,1.0,0.5689870772826254,1.0
2,170,1.0,2.0,2.0,1.0,0.4616029291207637,1.0
2,171,1.0,2.0,2.0,1.0,0.5170090758839033,1.0
2,172,1.0,2.0,2.0,1.0,0.6056410277963118,1.0
2,173,1.0,2.0,2.0,1.0,0.658114100096202,1.0
2,174,0.0,0.0,2.0,1.0,0.5251807112014594,1.0
2,175,0.0,0.0,2.0,1.0,0.5737711197671821,1.0
2,176,1.0,2.0,2.0,1.0,0.5774148744831811,1.0
2,177,0.0,0.0,2.0,1.0,0.5894948085194918,1.0
2,178,0.0,0.0,2.0,1.0,0.5384019097496333,1.0
2,179,1.0,2.0,2.0,1.0,0.6164188156298676,1.0
2,180,0.0,0.0,2.0,1.0,0.5511900468821217,1.0
2,181,1.0,2.0,2.0,1.0,0.6106048800321393,1.0
2,182,0.0,0.0,2.0,1.0,0.6169592023488771,1.0
2,183,1.0,2.0,2.0,1.0,0.6016534067595594,1.0
2,184,1.0,2.0,2.0,1.0,0.6643955521473642,1.0
2,185,0.0,0.0,2.0,1.0,0.5929394345251512,1.0
2,186,0.0,0.0,2.0,0.0,0.0,0.0
2,187,1.0,2.0,2.0,1.0,0.5868522842784614,1.0
2,188,1.0,2.0,2.0,1.0,0.532182965400387,1.0
2,189,1.0,2.0,2.0,1.0,0.5781790299185705,1.0
2,190,1.0,2.0,2.0,1.0,0.5390734981877802,1.0
2,191,0.0,0.0,2.0,1.0,0.5786558959100774,1.0
2,192,1.0,2.0,2.0,1.0,0.5965088475104234,1.0
2,193,1.0,2.0,2.0,1.0,0.6570945815817775,1.0
2,194,0.0,0.0,2.0,1.0,0.6036522213009936,1.0
2,195,1.0,2.0,2.0,1.0,0.5210433298830615,1.0
2,196,0.0,0.0,2.0,0.0,0.0,0.0
2,197,0.0,0.0,2.0,1.0,0.5525835634840757,1.0
2,198,0.0,0.0,2.0,1.0,0.6014800502011725,1.0
2,199,1.0,2.0,2.0,1.0,0.6747872077684219,1.0
2,200,1.0,2.0,2.0,1.0,0.6088921358768242,1.0
2,201,1.0,2.0,2.0,1.0,0.6354783047996333,1.0
2,202,1.0,2.0,2.0,1.0,0.6489689483545539,1.0
2,203,0.0,0.0,2.0,1.0,0.5947282668538129,1.0
2,204,0.0,0.0,2.0,1.0,0.5469438916463667,1.0
2,205,0.0,0.0,2.0,1.0,0.7022780942386138,1.0
2,206,1.0,2.0,2.0,1.0,0.6324379644272599,1.0
2,207,1.0,2.0,2.0,1.0,0.6004538436700213,1.0
2,208,1.0,2.0,2.0,1.0,0.6591954506177733,1.0
2,209,0.0,0.0,2.0,1.0,0.5542458799937298,1.0
2,210,0.0,0.0,2.0,1.0,0.6029051332301207,1.0
2,211,1.0,2.0,2.0,1.0,0.6092139007735328,1.0
2,212,0.0,0.0,2.0,1.0,0.5425786715455148,1.0
2,213,1.0,2.0,2.0,1.0,0.5854771720270291,1.0
2,214,0.0,0.0,2.0,1.0,0.5564146191259942,1.0
2,215,0.0,0.0,2.0,1.0,0.6164575127022909,1.0
2,216,0.0,0.0,2.0,1.0,0.5267118727645129,1.0
2,217,1.0,2.0,2.0,1.0,0.6055975862230801,1.0
2,218,0.0,0.0,2.0,1.0,0.6772038310054624,1.0
2,219,0.0,0.0,2.0,0.0,0.0,0.0
2,220,1.0,2.0,2.0,1.0,0.5917071358072173,1.0
2,221,1.0,2.0,2.0,1.0,0.6161962717192083,1.0
2,222,0.0,0.0,2.0,1.0,0.5794039467644796,1.0
2,223,1.0,2.0,2.0,1.0,0.6677866249919671,1.0
2,224,0.0,0.0,2.0,1.0,0.4143839260421275,1.0
2,225,1.0,2.0,2.0,1.0,0.6729909676276529,1.0
2,226,0.0,0.0,2.0,0.0,0.0,0.0
2,227,1.0,2.0,2.0,1.0,0.5047074393062082,1.0
2,228,0.0,0.0,2.0,1.0,0.46208120221063365,1.0
2,229,0.0,0.0,2.0,1.0,0.6311535115239711,1.0
2,230,0.0,0.0,2.0,1.0,0.5994373387913867,1.0
2,231,0.0,0.0,2.0,1.0,0.6223946477775875,1.0
2,232,1.0,2.0,2.0,1.0,0.590801198264896,1.0
2,233,0.0,0.0,2.0,1.0,0.5595361190583564,1.0
2,234,0.0,0.0,2.0,1.0,0.6298746298946384,1.0
2,235,1.0,2.0,2.0,1.0,0.5717482415004339,1.0
2,236,0.0,0.0,2.0,1.0,0.6495586043480346,1.0
2,237,1.0,2.0,2.0,1.0,0.6955649359416617,1.0
2,238,1.0,2.0,2.0,1.0,0.5260406763122768,1.0
2,239,1.0,2.0,2.0,1.0,0.5286190085499878,1.0
2,240,1.0,2.0,2.0,1.0,0.6660840185920469,1.0
2,241,1.0,2.0,2.0,1.0,0.5618114483427428,1.0
2,242,1.0,2.0,2.0,1.0,0.6516879583682192,1.0
2,243,1.0,2.0,2.0,1.0,0.6241133704945182,1.0
2,244,1.0,2.0,2.0,1.0,0.5437682273932114,1.0
2,245,0.0,0.0,2.0,1.0,0.7070119889829815,1.0
