time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
30.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [3.8589600013615892, -137600.0000585519], 1: [3.9343725943028915, -137600.0000667907], 2: [7.880063395212372, -137600.00000299682]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
60.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [4.384586669389846, -135200.00011710383], 1: [3.368745188605783, -135200.0001335814], 2: [7.760126790424744, -135200.00000599364]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
90.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [4.910213337418102, -132800.00017565573], 1: [2.8031177829086746, -132800.0002003721], 2: [7.640190185637116, -132800.00000899046]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
120.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [5.435840005446359, -130400.00023420765], 1: [2.237490377211566, -130400.0002671628], 2: [7.520253580849488, -130400.0000119873]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
150.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [5.9614666734746145, -128000.00029275955], 1: [1.6718629715144577, -128000.00033395352], 2: [7.40031697606186, -128000.00001498414]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
180.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [6.48709334150287, -125600.00035131145], 1: [1.1062355658173495, -125600.00040074423], 2: [7.280380371274232, -125600.00001798097]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
210.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [7.012720009531127, -123200.00040986335], 1: [0.540608160120241, -123200.00046753493], 2: [7.160443766486604, -123200.00002097781]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
240.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [7.538346677559384, -120800.00046841527], 1: [-0.02501924557686741, -120800.00053432563], 2: [7.040507161698976, -120800.00002397464]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
270.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [8.06397334558764, -118400.00052696717], 1: [-0.5906466512739759, -118400.00060111635], 2: [6.920570556911348, -118400.00002697148]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
300.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [8.589600013615897, -116000.00058551907], 1: [-1.1562740569710843, -116000.00066790706], 2: [6.80063395212372, -116000.00002996832]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
330.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [9.115226681644154, -113600.00064407098], 1: [-1.7219014626681928, -113600.00073469777], 2: [6.680697347336092, -113600.00003296515]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
360.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [9.640853349672412, -111200.00070262289], 1: [-2.287528868365301, -111200.00080148847], 2: [6.560760742548464, -111200.00003596199]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
