time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
540.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 0: 'en_route', 1: 'en_route'}, 'cluster_positions': {2: [12.794613357841948, -96800.00105393432], 0: [-7.069554988415108, -96800.00155172194], 1: [5.841141113822696, -96800.000053943]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
570.0,[],0,[],[],[],20,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 0: 'en_route', 1: 'en_route'}, 'cluster_positions': {2: [13.320240025870206, -94400.00111248624], 0: [-7.7123080433270585, -94400.00163792871], 1: [5.721204509035068, -94400.00005693984]}, 'uav_status_counts': {'en_route': 7, 'available': 34}}"
600.0,['target_appeared'],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [-8.355061098239009, -92000.00172413548]}, 'uav_status_counts': {'assigned': 3, 'available': 38}}"
630.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [1927.0991791057677, -90551.04922732357]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
660.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [3840.3524915176367, -89102.09728360904]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
690.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [5753.605803929506, -87653.1453398945]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
720.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [7666.859116341376, -86204.19339617995]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
750.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [9580.112428753242, -84755.24145246542]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
780.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [11493.365741165113, -83306.28950875088]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
810.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [13406.619053576978, -81857.33756503633]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
840.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [15319.872365988844, -80408.38562132178]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
870.0,[],1,[],[],[],21,41,0,1,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route'}, 'cluster_positions': {0: [17233.125678400713, -78959.43367760723]}, 'uav_status_counts': {'en_route': 3, 'available': 38}}"
900.0,[],1,[21],[],[],20,41,1,1,"{'destroyed_this_step': [21], 'cluster_status': {0: 'completed'}, 'cluster_positions': {0: [18500.0, -78000.0]}, 'uav_status_counts': {'en_route': 1, 'available': 38, 'striking': 2}}"
