time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
1080.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-16.23409160663902, -53600.00394757159], 1: [1.365209282914196, -53600.00037533621], 2: [21.575958705424217, -53600.00209305351]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1110.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-16.984486497504886, -51200.00406612192], 1: [1.3488791738592447, -51200.00037567185], 2: [22.10973154915201, -51200.00215282224]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1140.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-17.734881388370752, -48800.004184672245], 1: [1.3325490648042935, -48800.00037600749], 2: [22.643504392879805, -48800.002212590975]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1170.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-18.48527627923662, -46400.00430322258], 1: [1.3162189557493424, -46400.00037634313], 2: [23.177277236607598, -46400.00227235971]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1200.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-19.235671170102485, -44000.004421772916], 1: [1.299888846694391, -44000.00037667877], 2: [23.71105008033539, -44000.00233212844]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1230.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-19.986066060968355, -41600.00454032324], 1: [1.2835587376394397, -41600.00037701441], 2: [24.244822924063186, -41600.00239189717]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1260.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-20.73646095183422, -39200.00465887357], 1: [1.2672286285844885, -39200.00037735005], 2: [24.77859576779098, -39200.0024516659]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1290.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-21.486855842700088, -36800.00477742391], 1: [1.2508985195295372, -36800.00037768569], 2: [25.31236861151877, -36800.002511434635]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1320.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-22.237250733565958, -34400.00489597424], 1: [1.2345684104745858, -34400.00037802133], 2: [25.846141455246567, -34400.00257120337]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1350.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-22.98764562443182, -32000.005014524573], 1: [1.2182383014196347, -32000.00037835697], 2: [26.379914298974356, -32000.0026309721]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
