time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
540.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [210.01858938752093, -96800.4839156113], 1: [29.80207807865446, -96800.00623232215], 0: [-275.15328566227555, -96800.92215335119]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
570.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [221.37820798985797, -94400.51079981193], 1: [31.091082416357494, -94400.00657856226], 0: [-290.8346410385749, -94400.97338409295]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
600.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [232.73782659219498, -92000.53768401254], 1: [32.380086754060514, -92000.00692480238], 0: [-306.51599641487417, -92001.02461483465]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
630.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [244.09744519453199, -89600.56456821319], 1: [33.66909109176353, -89600.0072710425], 0: [-322.1973517911734, -89601.07584557636]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
660.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [255.457063796869, -87200.59145241378], 1: [34.958095429466574, -87200.00761728261], 0: [-337.8787071674726, -87201.12707631812]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
690.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [266.81668239920606, -84800.61833661443], 1: [36.2470997671696, -84800.00796352273], 0: [-353.56006254377183, -84801.17830705986]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
720.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [278.1763010015431, -82400.64522081507], 1: [37.53610410487262, -82400.00830976285], 0: [-369.24141792007106, -82401.22953780158]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
750.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [289.5359196038801, -80000.67210501566], 1: [38.82510844257564, -80000.00865600297], 0: [-384.92277329637034, -80001.2807685433]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
780.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [300.8955382062171, -77600.69898921633], 1: [40.11411278027866, -77600.0090022431], 0: [-400.60412867266973, -77601.33199928504]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
810.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [312.2551568085541, -75200.72587341693], 1: [41.4031171179817, -75200.0093484832], 0: [-416.28548404896895, -75201.38323002678]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
