cluster_id,completion_probability,mean_completion_rate,std_completion_rate,quantile_05,quantile_50,quantile_95,threshold,threshold_passed,resource_sufficiency,support_required,recommended_support_type,details
2,0.0033333333333333335,0.5161111111111111,0.10876079010847878,0.3611111111111111,0.5277777777777778,0.6944444444444444,0.8,False,insufficient,True,communication_support,"{'num_targets': 23, 'num_attack_uavs': 10, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [5, 6, 7, 11, 15, 17, 24, 28, 29, 30, 33, 34, 35, 43, 57, 67, 68, 119, 138, 149, 151, 167, 196], 'assigned_attack_uav_ids': [12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'required_attack_uav_count': 10, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 9.503333333333334, 'expected_destroyed_value': 18.58, 'support_trigger_score': 0.48350000000000004, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
1,0.01,0.5143809523809524,0.11718926684231175,0.3142857142857143,0.5142857142857142,0.7142857142857143,0.8,False,insufficient,True,communication_support,"{'num_targets': 20, 'num_attack_uavs': 9, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [1, 2, 3, 4, 8, 9, 12, 19, 20, 21, 22, 36, 37, 39, 40, 106, 117, 136, 147, 174], 'assigned_attack_uav_ids': [22, 23, 24, 25, 26, 27, 28, 29, 30], 'required_attack_uav_count': 9, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 8.57, 'expected_destroyed_value': 18.003333333333334, 'support_trigger_score': 0.4806857142857143, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
0,0.0033333333333333335,0.5095402298850574,0.12707316337155353,0.27586206896551724,0.5172413793103449,0.7241379310344828,0.8,False,insufficient,True,communication_support,"{'num_targets': 17, 'num_attack_uavs': 8, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [10, 13, 14, 16, 18, 23, 25, 26, 27, 31, 32, 38, 89, 104, 124, 128, 141], 'assigned_attack_uav_ids': [31, 32, 33, 34, 35, 36, 37, 38], 'required_attack_uav_count': 8, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 7.553333333333334, 'expected_destroyed_value': 14.776666666666667, 'support_trigger_score': 0.4854712643678162, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
