cluster_id,completion_probability,mean_completion_rate,std_completion_rate,quantile_05,quantile_50,quantile_95,threshold,threshold_passed,resource_sufficiency,support_required,recommended_support_type,details
2,0.24333333333333335,0.6175,0.29037691023908907,0.25,0.5,1.0,0.8,False,insufficient,True,communication_support,"{'num_targets': 3, 'num_attack_uavs': 2, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [3, 6, 9], 'assigned_attack_uav_ids': [12, 13], 'required_attack_uav_count': 2, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 1.9, 'expected_destroyed_value': 2.47, 'support_trigger_score': 0.33308333333333334, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
0,0.17333333333333334,0.5116666666666667,0.2969801714293771,0.0,0.5,1.0,0.8,False,insufficient,True,communication_support,"{'num_targets': 3, 'num_attack_uavs': 1, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [1, 11, 17], 'assigned_attack_uav_ids': [14], 'required_attack_uav_count': 1, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 0.97, 'expected_destroyed_value': 2.046666666666667, 'support_trigger_score': 0.3998333333333334, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
1,0.5566666666666666,0.5566666666666666,0.49677851089684716,0.0,1.0,1.0,0.8,False,insufficient,True,communication_support,"{'num_targets': 1, 'num_attack_uavs': 1, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [2], 'assigned_attack_uav_ids': [15], 'required_attack_uav_count': 1, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 0.94, 'expected_destroyed_value': 1.1133333333333333, 'support_trigger_score': 0.1946666666666667, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
