cluster_id,completion_probability,mean_completion_rate,std_completion_rate,quantile_05,quantile_50,quantile_95,threshold,threshold_passed,resource_sufficiency,support_required,recommended_support_type,details
1,0.15,0.46,0.31235663378047,0.0,0.5,1.0,0.8,False,insufficient,True,fire_support,"{'num_targets': 3, 'num_attack_uavs': 1, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [1, 11, 17], 'assigned_attack_uav_ids': [12], 'required_attack_uav_count': 1, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 0.9266666666666666, 'expected_destroyed_value': 1.84, 'support_trigger_score': 0.42700000000000005, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
0,0.38666666666666666,0.6166666666666667,0.3484090826727812,0.0,0.5,1.0,0.8,False,insufficient,True,communication_support,"{'num_targets': 2, 'num_attack_uavs': 1, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [6, 9], 'assigned_attack_uav_ids': [13], 'required_attack_uav_count': 1, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 0.96, 'expected_destroyed_value': 1.2333333333333334, 'support_trigger_score': 0.2616666666666667, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
2,0.56,0.56,0.4963869458396343,0.0,1.0,1.0,0.8,False,insufficient,True,communication_support,"{'num_targets': 1, 'num_attack_uavs': 1, 'num_guide_uavs': 1, 'num_communication_uavs': 0, 'target_ids': [2], 'assigned_attack_uav_ids': [14], 'required_attack_uav_count': 1, 'resource_redundancy_ratio': 0.0, 'expected_surviving_attack_uavs': 0.9366666666666666, 'expected_destroyed_value': 1.12, 'support_trigger_score': 0.192, 'shortage_reasons': ['completion_probability_below_threshold', 'no_communication_uav']}"
