time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
510.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-1.9765886801875594, -99200.00169511524], 0: [8.98708955032787, -99200.00124733066], 2: [4.122999209844911, -99200.00025941004]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
540.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-2.726983571053426, -96800.00181366557], 0: [9.580060124220385, -96800.00132086394], 2: [4.047499098176773, -96800.00026100897]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
570.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-3.4773784619192925, -94400.0019322159], 0: [10.1730306981129, -94400.00139439723], 2: [3.971998986508634, -94400.00026260791]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
600.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-4.227773352785159, -92000.00205076624], 0: [10.766001272005415, -92000.00146793052], 2: [3.896498874840495, -92000.00026420684]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
630.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-4.978168243651025, -89600.00216931658], 0: [11.35897184589793, -89600.0015414638], 2: [3.820998763172356, -89600.00026580578]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
660.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-5.728563134516891, -87200.00228786691], 0: [11.951942419790445, -87200.00161499709], 2: [3.7454986515042172, -87200.00026740471]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
690.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-6.478958025382758, -84800.00240641725], 0: [12.54491299368296, -84800.00168853038], 2: [3.6699985398360786, -84800.00026900365]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
720.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-7.229352916248624, -82400.00252496758], 0: [13.137883567575475, -82400.00176206366], 2: [3.5944984281679395, -82400.00027060258]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
750.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-7.9797478071144905, -80000.00264351792], 0: [13.73085414146799, -80000.00183559695], 2: [3.5189983164998004, -80000.00027220152]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
780.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-8.730142697980357, -77600.00276206825], 0: [14.323824715360505, -77600.00190913024], 2: [3.443498204831662, -77600.00027380046]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
